,0
84485,0
84486,0
84487,0
84488,0
84489,2
84490,0
84491,1
84492,1
84493,0
84494,4
84495,0
84496,0
84497,0
84498,0
84499,0
84500,2
84501,1
84502,0
84503,0
84504,0
84505,0
84506,0
84507,0
84508,0
84509,0
84510,0
84511,0
84512,0
84513,0
84514,0
84515,0
84516,0
84517,0
84518,0
84519,0
84520,0
84521,0
84522,0
84523,0
84524,0
84525,0
84526,0
84527,0
84528,0
84529,0
84530,0
84531,0
84532,0
84533,0
84534,0
84535,0
84536,0
84537,0
84538,0
84539,0
84540,0
84541,0
84542,0
84543,0
84544,0
84545,0
84546,1
84547,0
84548,0
84549,0
84550,1
84551,0
84552,0
84553,0
84554,0
84555,0
84556,0
84557,0
84558,0
84559,0
84560,0
84561,0
84562,0
84563,1
84564,0
84565,0
84566,0
84567,0
84568,0
84569,0
84570,0
84571,0
84572,0
84573,0
84574,0
84575,0
84576,1
84577,0
84578,1
84579,0
84580,0
84581,0
84582,0
84583,1
84584,0
84585,0
84586,2
84587,1
84588,0
84589,0
84590,0
84591,0
84592,0
84593,1
84594,3
84595,2
84596,0
84597,0
84598,0
84599,0
84600,0
84601,0
84602,0
84603,0
84604,0
84605,0
84606,1
84607,1
84608,0
84609,0
84610,0
84611,0
84612,0
84613,0
84614,0
84615,0
84616,0
84617,0
84618,0
84619,4
84620,0
84621,0
84622,0
84623,1
84624,0
84625,2
84626,0
84627,0
84628,0
84629,1
84630,0
84631,0
84632,0
84633,0
84634,0
84635,0
84636,0
84637,0
84638,1
84639,0
84640,0
84641,1
84642,0
84643,0
84644,0
84645,1
84646,0
84647,0
84648,0
84649,0
84650,0
84651,0
84652,0
84653,0
84654,1
84655,1
84656,0
84657,0
84658,0
84659,0
84660,0
84661,0
84662,0
84663,0
84664,0
84665,0
84666,0
84667,0
84668,1
84669,1
84670,0
84671,0
84672,1
84673,0
84674,0
84675,0
84676,0
84677,0
84678,1
84679,0
84680,0
84681,0
84682,0
84683,0
84684,1
84685,0
84686,3
84687,6
84688,1
84689,4
84690,1
84691,1
84692,4
84693,6
84694,4
84695,1
84696,3
84697,1
84698,5
84699,2
84700,2
84701,2
84702,4
84703,4
84704,6
84705,5
84706,3
84707,1
84708,1
84709,1
84710,2
84711,3
84712,1
84713,1
84714,0
84715,1
84716,0
84717,0
84718,0
84719,0
84720,0
84721,0
84722,0
84723,0
84724,0
84725,1
84726,1
84727,0
84728,0
84729,0
84730,1
84731,0
84732,0
84733,0
84734,0
84735,0
84736,0
84737,0
84738,1
84739,0
84740,0
84741,0
84742,1
84743,0
84744,0
84745,0
84746,0
84747,0
84748,0
84749,0
84750,0
84751,0
84752,0
84753,0
84754,0
84755,0
84756,0
84757,0
84758,0
84759,0
84760,0
84761,0
84762,0
84763,0
84764,0
84765,0
84766,0
84767,0
84768,0
84769,1
84770,0
84771,0
84772,0
84773,1
84774,0
84775,0
84776,1
84777,0
84778,1
84779,0
84780,0
84781,0
84782,0
84783,0
84784,0
84785,0
84786,0
84787,0
84788,0
84789,0
84790,0
84791,1
84792,0
84793,0
84794,1
84795,0
84796,0
84797,0
84798,0
84799,0
84800,0
84801,0
84802,0
84803,0
84804,0
84805,0
84806,0
84807,0
84808,1
84809,1
84810,0
84811,0
84812,0
84813,0
84814,4
84815,0
84816,0
84817,1
84818,2
84819,0
84820,2
84821,1
84822,0
84823,0
84824,0
84825,0
84826,1
84827,0
84828,0
84829,1
84830,2
84831,0
84832,0
84833,0
84834,0
84835,1
84836,0
84837,0
84838,0
84839,0
84840,0
84841,0
84842,1
84843,0
84844,0
84845,0
84846,0
84847,1
84848,0
84849,1
84850,0
84851,0
84852,0
84853,0
84854,0
84855,1
84856,0
84857,0
84858,0
84859,0
84860,0
84861,0
84862,0
84863,1
84864,0
84865,0
84866,0
84867,0
84868,0
84869,0
84870,0
84871,0
84872,1
84873,1
84874,0
84875,3
84876,0
84877,2
84878,0
84879,0
84880,0
84881,0
84882,0
84883,0
84884,0
84885,0
84886,0
84887,0
84888,0
84889,1
84890,0
84891,0
84892,0
84893,0
84894,0
84895,0
84896,0
84897,0
84898,0
84899,0
84900,1
84901,3
84902,1
84903,1
84904,0
84905,2
84906,0
84907,0
84908,1
84909,1
84910,0
84911,1
84912,0
84913,3
84914,0
84915,0
84916,0
84917,1
84918,0
84919,0
84920,2
84921,1
84922,0
84923,0
84924,0
84925,0
84926,0
84927,0
84928,0
84929,1
84930,0
84931,2
84932,0
84933,0
84934,0
84935,0
84936,0
84937,0
84938,0
84939,1
84940,2
84941,1
84942,2
84943,3
84944,2
84945,4
84946,2
84947,1
84948,2
84949,3
84950,2
84951,1
84952,0
84953,0
84954,4
84955,0
84956,0
84957,0
84958,1
84959,1
84960,0
84961,0
84962,1
84963,0
84964,1
84965,1
84966,0
84967,0
84968,1
84969,1
84970,1
84971,2
84972,0
84973,0
84974,0
84975,0
84976,0
84977,0
84978,1
84979,0
84980,1
84981,1
84982,1
84983,0
84984,0
84985,2
84986,0
84987,1
84988,0
84989,0
84990,0
84991,0
84992,3
84993,1
84994,0
84995,0
84996,2
84997,0
84998,1
84999,0
85000,2
85001,1
85002,0
85003,0
85004,0
85005,0
85006,0
85007,0
85008,0
85009,0
85010,0
85011,0
85012,0
85013,0
85014,0
85015,0
85016,0
85017,0
85018,0
85019,1
85020,0
85021,0
85022,0
85023,0
85024,0
85025,0
85026,0
85027,1
85028,1
85029,1
85030,0
85031,1
85032,0
85033,0
85034,1
85035,0
85036,0
85037,0
85038,1
85039,0
85040,3
85041,2
85042,3
85043,0
85044,2
85045,3
85046,0
85047,0
85048,2
85049,3
85050,0
85051,1
85052,2
85053,2
85054,2
85055,0
85056,0
85057,0
85058,4
85059,0
85060,0
85061,2
85062,2
85063,2
85064,0
85065,2
85066,0
85067,2
85068,1
85069,0
85070,0
85071,0
85072,0
85073,3
85074,2
85075,0
85076,1
85077,1
85078,3
85079,0
85080,0
85081,1
85082,0
85083,0
85084,0
85085,2
85086,0
85087,1
85088,2
85089,0
85090,1
85091,0
85092,1
85093,1
85094,0
85095,0
85096,0
85097,0
85098,0
85099,0
85100,0
85101,3
85102,0
85103,0
85104,2
85105,1
85106,0
85107,3
85108,0
85109,0
85110,2
85111,0
85112,0
85113,0
85114,1
85115,1
85116,1
85117,0
85118,3
85119,2
85120,2
85121,2
85122,3
85123,2
85124,3
85125,1
85126,4
85127,1
85128,0
85129,0
85130,0
85131,0
85132,0
85133,0
85134,0
85135,0
85136,0
85137,1
85138,0
85139,0
85140,1
85141,1
85142,0
85143,2
85144,0
85145,0
85146,0
85147,0
85148,0
85149,4
85150,1
85151,0
85152,2
85153,2
85154,0
85155,0
85156,0
85157,0
85158,0
85159,0
85160,0
85161,1
85162,0
85163,0
85164,0
85165,0
85166,0
85167,0
85168,0
85169,1
85170,2
85171,1
85172,2
85173,1
85174,0
85175,0
85176,2
85177,1
85178,2
85179,3
85180,3
85181,1
85182,0
85183,0
85184,0
85185,0
85186,0
85187,3
85188,0
85189,0
85190,1
85191,0
85192,0
85193,0
85194,0
85195,1
85196,1
85197,0
85198,2
85199,1
85200,0
85201,1
85202,0
85203,2
85204,0
85205,0
85206,0
85207,0
85208,1
85209,0
85210,0
85211,0
85212,0
85213,0
85214,0
85215,0
85216,0
85217,0
85218,1
85219,2
85220,4
85221,1
85222,0
85223,1
85224,0
85225,1
85226,0
85227,2
85228,0
85229,0
85230,0
85231,1
85232,0
85233,0
85234,1
85235,0
85236,3
85237,1
85238,0
85239,1
85240,2
85241,3
85242,2
85243,0
85244,0
85245,0
85246,0
85247,0
85248,2
85249,0
85250,0
85251,0
85252,0
85253,0
85254,0
85255,0
85256,0
85257,2
85258,3
85259,0
85260,0
85261,0
85262,0
85263,2
85264,0
85265,0
85266,0
85267,0
85268,0
85269,0
85270,0
85271,0
85272,0
85273,0
85274,0
85275,2
85276,0
85277,0
85278,0
85279,0
85280,0
85281,1
85282,0
85283,0
85284,0
85285,0
85286,0
85287,3
85288,0
85289,0
85290,0
85291,1
85292,1
85293,1
85294,0
85295,0
85296,1
85297,0
85298,0
85299,0
85300,3
85301,0
85302,2
85303,0
85304,0
85305,2
85306,1
85307,1
85308,0
85309,0
85310,0
85311,0
85312,0
85313,0
85314,0
85315,1
85316,0
85317,0
85318,0
85319,0
85320,0
85321,1
85322,0
85323,1
85324,0
85325,0
85326,0
85327,1
85328,0
85329,0
85330,0
85331,1
85332,0
85333,1
85334,2
85335,0
85336,4
85337,1
85338,0
85339,4
85340,1
85341,0
85342,0
85343,0
85344,2
85345,1
85346,0
85347,0
85348,0
85349,0
85350,0
85351,0
85352,0
85353,2
85354,0
85355,0
85356,3
85357,0
85358,1
85359,1
85360,2
85361,0
85362,0
85363,0
85364,0
85365,0
85366,0
85367,0
85368,0
85369,0
85370,0
85371,0
85372,0
85373,0
85374,0
85375,1
85376,0
85377,0
85378,0
85379,0
85380,0
85381,0
85382,1
85383,0
85384,1
85385,0
85386,0
85387,0
85388,0
85389,0
85390,0
85391,0
85392,1
85393,1
85394,1
85395,0
85396,1
85397,1
85398,3
85399,0
85400,0
85401,0
85402,1
85403,0
85404,1
85405,0
85406,0
85407,0
85408,1
85409,1
85410,0
85411,1
85412,1
85413,0
85414,3
85415,0
85416,3
85417,1
85418,0
85419,2
85420,2
85421,2
85422,1
85423,0
85424,2
85425,0
85426,0
85427,0
85428,0
85429,1
85430,0
85431,0
85432,2
85433,1
85434,0
85435,0
85436,0
85437,0
85438,0
85439,0
85440,0
85441,0
85442,0
85443,0
85444,0
85445,0
85446,0
85447,2
85448,0
85449,0
85450,1
85451,3
85452,0
85453,0
85454,0
85455,1
85456,0
85457,0
85458,0
85459,0
85460,0
85461,0
85462,0
85463,0
85464,0
85465,0
85466,0
85467,0
85468,0
85469,0
85470,0
85471,0
85472,1
85473,2
85474,2
85475,0
85476,1
85477,3
85478,1
85479,0
85480,0
85481,0
85482,1
85483,0
85484,1
85485,0
85486,0
85487,1
85488,0
85489,1
85490,3
85491,1
85492,0
85493,0
85494,0
85495,0
85496,0
85497,0
85498,0
85499,0
85500,0
85501,0
85502,0
85503,0
85504,0
85505,0
85506,0
85507,0
85508,2
85509,1
85510,2
85511,0
85512,0
85513,0
85514,0
85515,0
85516,0
85517,0
85518,0
85519,0
85520,0
85521,0
85522,0
85523,0
85524,0
85525,0
85526,3
85527,0
85528,0
85529,0
85530,1
85531,1
85532,0
85533,0
85534,0
85535,0
85536,0
85537,0
85538,0
85539,3
85540,1
85541,0
85542,0
85543,0
85544,0
85545,0
85546,0
85547,1
85548,1
85549,1
85550,0
85551,0
85552,0
85553,0
85554,0
85555,2
85556,4
85557,1
85558,2
85559,0
85560,4
85561,2
85562,2
85563,1
85564,0
85565,1
85566,2
85567,3
85568,1
85569,7
85570,2
85571,0
85572,0
85573,0
85574,0
85575,0
85576,1
85577,1
85578,0
85579,0
85580,0
85581,0
85582,0
85583,1
85584,1
85585,0
85586,1
85587,0
85588,5
85589,2
85590,0
85591,0
85592,0
85593,0
85594,0
85595,0
85596,0
85597,0
85598,2
85599,0
85600,0
85601,6
85602,0
85603,0
85604,2
85605,0
85606,0
85607,0
85608,0
85609,0
85610,1
85611,0
85612,0
85613,0
85614,0
85615,0
85616,0
85617,0
85618,0
85619,0
85620,0
85621,1
85622,0
85623,0
85624,0
85625,0
85626,0
85627,0
85628,0
85629,0
85630,0
85631,0
85632,0
85633,0
85634,1
85635,0
85636,0
85637,2
85638,0
85639,0
85640,3
85641,1
85642,1
85643,0
85644,0
85645,0
85646,0
85647,0
85648,0
85649,0
85650,0
85651,0
85652,1
85653,0
85654,0
85655,1
85656,0
85657,0
85658,0
85659,0
85660,0
85661,0
85662,0
85663,0
85664,1
85665,0
85666,1
85667,0
85668,0
85669,0
85670,0
85671,0
85672,0
85673,0
85674,0
85675,1
85676,0
85677,0
85678,0
85679,0
85680,0
85681,0
85682,0
85683,2
85684,0
85685,2
85686,2
85687,1
85688,0
85689,1
85690,0
85691,0
85692,0
85693,2
85694,0
85695,1
85696,0
85697,0
85698,0
85699,0
85700,0
85701,0
85702,0
85703,0
85704,0
85705,0
85706,0
85707,1
85708,0
85709,0
85710,0
85711,0
85712,0
85713,0
85714,0
85715,0
85716,0
85717,0
85718,0
85719,0
85720,0
85721,0
85722,2
85723,0
85724,0
85725,0
85726,1
85727,0
85728,0
85729,0
85730,0
85731,0
85732,0
85733,0
85734,0
85735,0
85736,1
85737,0
85738,0
85739,1
85740,1
85741,0
85742,0
85743,0
85744,0
85745,0
85746,0
85747,1
85748,2
85749,0
85750,1
85751,0
85752,0
85753,0
85754,0
85755,0
85756,0
85757,1
85758,0
85759,0
85760,1
85761,0
85762,0
85763,0
85764,0
85765,0
85766,0
85767,2
85768,0
85769,0
85770,1
85771,0
85772,1
85773,0
85774,0
85775,0
85776,0
85777,1
85778,1
85779,0
85780,0
85781,2
85782,0
85783,0
85784,0
85785,2
85786,2
85787,0
85788,0
85789,0
85790,0
85791,1
85792,0
85793,0
85794,0
85795,0
85796,0
85797,0
85798,1
85799,0
85800,0
85801,0
85802,0
85803,0
85804,0
85805,0
85806,0
85807,0
85808,0
85809,1
85810,2
85811,0
85812,0
85813,0
85814,1
85815,0
85816,0
85817,0
85818,0
85819,0
85820,0
85821,0
85822,0
85823,0
85824,1
85825,0
85826,0
85827,0
85828,0
85829,0
85830,0
85831,0
85832,1
85833,0
85834,1
85835,3
85836,3
85837,0
85838,5
85839,0
85840,0
85841,0
85842,0
85843,0
85844,2
85845,0
85846,1
85847,0
85848,0
85849,1
85850,2
85851,0
85852,0
85853,0
85854,0
85855,0
85856,0
85857,0
85858,0
85859,0
85860,0
85861,0
85862,0
85863,0
85864,1
85865,0
85866,0
85867,0
85868,0
85869,0
85870,0
85871,1
85872,0
85873,0
85874,1
85875,0
85876,0
85877,0
85878,2
85879,0
85880,0
85881,0
85882,0
85883,0
85884,0
85885,0
85886,0
85887,0
85888,0
85889,0
85890,0
85891,0
85892,0
85893,0
85894,0
85895,2
85896,4
85897,0
85898,0
85899,0
85900,0
85901,0
85902,0
85903,1
85904,0
85905,0
85906,1
85907,0
85908,0
85909,0
85910,3
85911,1
85912,1
85913,2
85914,1
85915,1
85916,1
85917,0
85918,1
85919,0
85920,0
85921,0
85922,0
85923,0
85924,1
85925,0
85926,0
85927,0
85928,1
85929,1
85930,0
85931,0
85932,0
85933,0
85934,2
85935,0
85936,0
85937,0
85938,1
85939,1
85940,0
85941,0
85942,0
85943,0
85944,0
85945,0
85946,0
85947,0
85948,1
85949,0
85950,3
85951,0
85952,0
85953,0
85954,0
85955,1
85956,0
85957,0
85958,0
85959,0
85960,4
85961,1
85962,1
85963,1
85964,2
85965,1
85966,0
85967,0
85968,2
85969,0
85970,0
85971,0
85972,0
85973,0
85974,3
85975,2
85976,0
85977,0
85978,0
85979,0
85980,1
85981,0
85982,0
85983,1
85984,1
85985,0
85986,1
85987,0
85988,0
85989,1
85990,0
85991,0
85992,3
85993,1
85994,0
85995,0
85996,2
85997,0
85998,0
85999,1
86000,0
86001,0
86002,0
86003,0
86004,0
86005,0
86006,0
86007,0
86008,0
86009,0
86010,1
86011,0
86012,0
86013,0
86014,0
86015,0
86016,0
86017,0
86018,2
86019,1
86020,0
86021,0
86022,0
86023,0
86024,0
86025,0
86026,0
86027,2
86028,0
86029,0
86030,0
86031,0
86032,0
86033,0
86034,0
86035,0
86036,0
86037,0
86038,0
86039,0
86040,0
86041,0
86042,0
86043,3
86044,0
86045,0
86046,0
86047,0
86048,0
86049,0
86050,0
86051,0
86052,1
86053,0
86054,0
86055,0
86056,0
86057,4
86058,1
86059,1
86060,3
86061,0
86062,0
86063,0
86064,0
86065,2
86066,0
86067,0
86068,0
86069,0
86070,1
86071,0
86072,0
86073,0
86074,0
86075,0
86076,0
86077,4
86078,1
86079,0
86080,1
86081,1
86082,0
86083,0
86084,0
86085,0
86086,0
86087,0
86088,0
86089,1
86090,0
86091,0
86092,0
86093,1
86094,0
86095,0
86096,0
86097,0
86098,0
86099,1
86100,0
86101,1
86102,0
86103,0
86104,0
86105,0
86106,1
86107,1
86108,0
86109,0
86110,0
86111,0
86112,1
86113,1
86114,0
86115,0
86116,0
86117,0
86118,0
86119,0
86120,0
86121,1
86122,1
86123,2
86124,0
86125,0
86126,0
86127,0
86128,0
86129,0
86130,0
86131,0
86132,1
86133,0
86134,0
86135,0
86136,0
86137,1
86138,0
86139,0
86140,0
86141,1
86142,0
86143,0
86144,0
86145,0
86146,0
86147,0
86148,1
86149,1
86150,0
86151,0
86152,0
86153,0
86154,0
86155,0
86156,0
86157,0
86158,0
86159,0
86160,0
86161,1
86162,2
86163,3
86164,4
86165,2
86166,1
86167,1
86168,0
86169,1
86170,0
86171,0
86172,0
86173,0
86174,1
86175,0
86176,2
86177,0
86178,0
86179,0
86180,0
86181,1
86182,0
86183,1
86184,0
86185,0
86186,0
86187,0
86188,0
86189,4
86190,3
86191,1
86192,3
86193,1
86194,0
86195,0
86196,0
86197,0
86198,1
86199,0
86200,0
86201,1
86202,2
86203,0
86204,0
86205,0
86206,1
86207,0
86208,0
86209,0
86210,0
86211,0
86212,1
86213,1
86214,0
86215,0
86216,3
86217,0
86218,0
86219,0
86220,0
86221,0
86222,1
86223,0
86224,0
86225,0
86226,0
86227,0
86228,1
86229,0
86230,0
86231,0
86232,0
86233,0
86234,0
86235,0
86236,0
86237,0
86238,0
86239,0
86240,0
86241,0
86242,0
86243,0
86244,0
86245,0
86246,0
86247,1
86248,0
86249,0
86250,0
86251,0
86252,2
86253,0
86254,0
86255,0
86256,1
86257,0
86258,0
86259,3
86260,0
86261,0
86262,0
86263,0
86264,2
86265,0
86266,0
86267,0
86268,0
86269,0
86270,0
86271,0
86272,1
86273,0
86274,1
86275,1
86276,0
86277,0
86278,0
86279,0
86280,0
86281,1
86282,0
86283,0
86284,0
86285,1
86286,2
86287,0
86288,0
86289,1
86290,0
86291,0
86292,0
86293,0
86294,0
86295,0
86296,0
86297,2
86298,0
86299,0
86300,0
86301,1
86302,1
86303,1
86304,0
86305,0
86306,0
86307,0
86308,1
86309,0
86310,0
86311,0
86312,0
86313,0
86314,0
86315,0
86316,0
86317,0
86318,0
86319,0
86320,0
86321,0
86322,0
86323,0
86324,0
86325,0
86326,0
86327,0
86328,0
86329,0
86330,1
86331,0
86332,0
86333,0
86334,0
86335,0
86336,0
86337,0
86338,0
86339,0
86340,0
86341,0
86342,1
86343,0
86344,0
86345,1
86346,0
86347,0
86348,0
86349,0
86350,0
86351,0
86352,0
86353,1
86354,0
86355,0
86356,0
86357,0
86358,0
86359,0
86360,1
86361,0
86362,0
86363,0
86364,0
86365,0
86366,0
86367,0
86368,1
86369,0
86370,0
86371,2
86372,0
86373,0
86374,1
86375,0
86376,1
86377,4
86378,0
86379,3
86380,0
86381,0
86382,4
86383,3
86384,3
86385,5
86386,0
86387,0
86388,0
86389,0
86390,0
86391,1
86392,2
86393,1
86394,1
86395,2
86396,2
86397,0
86398,0
86399,2
86400,1
86401,0
86402,1
86403,0
86404,4
86405,0
86406,0
86407,2
86408,0
86409,2
86410,3
86411,2
86412,4
86413,0
86414,0
86415,0
86416,0
86417,3
86418,3
86419,1
86420,0
86421,0
86422,0
86423,1
86424,1
86425,0
86426,0
86427,2
86428,2
86429,2
86430,0
86431,0
86432,4
86433,0
86434,2
86435,1
86436,2
86437,0
86438,0
86439,4
86440,1
86441,0
86442,0
86443,3
86444,0
86445,1
86446,0
86447,0
86448,0
86449,0
86450,0
86451,0
86452,0
86453,0
86454,0
86455,0
86456,0
86457,1
86458,1
86459,4
86460,2
86461,0
86462,0
86463,0
86464,0
86465,0
86466,0
86467,0
86468,0
86469,0
86470,0
86471,0
86472,0
86473,2
86474,1
86475,4
86476,0
86477,0
86478,0
86479,0
86480,0
86481,1
86482,0
86483,1
86484,0
86485,0
86486,0
86487,0
86488,2
86489,0
86490,0
86491,0
86492,1
86493,2
86494,3
86495,0
86496,0
86497,0
86498,0
86499,0
86500,0
86501,0
86502,1
86503,3
86504,0
86505,0
86506,0
86507,0
86508,0
86509,0
86510,0
86511,0
86512,0
86513,1
86514,0
86515,0
86516,2
86517,1
86518,2
86519,0
86520,1
86521,0
86522,0
86523,0
86524,0
86525,0
86526,0
86527,1
86528,0
86529,0
86530,0
86531,0
86532,0
86533,3
86534,2
86535,1
86536,3
86537,1
86538,3
86539,1
86540,2
86541,1
86542,1
86543,1
86544,2
86545,1
86546,1
86547,0
86548,1
86549,0
86550,0
86551,0
86552,0
86553,2
86554,1
86555,0
86556,0
86557,0
86558,0
86559,0
86560,0
86561,0
86562,0
86563,0
86564,2
86565,0
86566,0
86567,0
86568,2
86569,1
86570,0
86571,2
86572,1
86573,1
86574,1
86575,0
86576,4
86577,0
86578,0
86579,0
86580,0
86581,2
86582,0
86583,0
86584,0
86585,0
86586,0
86587,0
86588,0
86589,0
86590,0
86591,1
86592,1
86593,0
86594,0
86595,0
86596,0
86597,0
86598,0
86599,0
86600,0
86601,0
86602,0
86603,0
86604,0
86605,0
86606,0
86607,0
86608,0
86609,0
86610,0
86611,0
86612,0
86613,0
86614,0
86615,0
86616,2
86617,1
86618,0
86619,0
86620,0
86621,2
86622,2
86623,0
86624,0
86625,0
86626,0
86627,0
86628,1
86629,0
86630,1
86631,0
86632,0
86633,0
86634,0
86635,0
86636,0
86637,0
86638,0
86639,0
86640,0
86641,0
86642,0
86643,0
86644,0
86645,0
86646,0
86647,0
86648,0
86649,0
86650,0
86651,0
86652,0
86653,0
86654,0
86655,0
86656,0
86657,0
86658,0
86659,0
86660,0
86661,0
86662,0
86663,0
86664,0
86665,0
86666,0
86667,1
86668,0
86669,0
86670,0
86671,0
86672,0
86673,0
86674,0
86675,0
86676,1
86677,0
86678,0
86679,0
86680,3
86681,1
86682,0
86683,0
86684,1
86685,0
86686,0
86687,1
86688,2
86689,0
86690,0
86691,0
86692,0
86693,0
86694,0
86695,0
86696,0
86697,0
86698,0
86699,0
86700,0
86701,0
86702,0
86703,0
86704,0
86705,1
86706,0
86707,0
86708,0
86709,0
86710,0
86711,0
86712,0
86713,0
86714,0
86715,0
86716,0
86717,0
86718,0
86719,0
86720,0
86721,0
86722,0
86723,0
86724,3
86725,1
86726,0
86727,1
86728,0
86729,0
86730,0
86731,0
86732,0
86733,0
86734,1
86735,0
86736,0
86737,0
86738,1
86739,0
86740,0
86741,0
86742,0
86743,0
86744,1
86745,0
86746,0
86747,0
86748,2
86749,0
86750,0
86751,0
86752,0
86753,3
86754,2
86755,0
86756,0
86757,0
86758,2
86759,0
86760,0
86761,0
86762,0
86763,1
86764,1
86765,0
86766,2
86767,0
86768,0
86769,0
86770,1
86771,0
86772,1
86773,0
86774,1
86775,0
86776,0
86777,0
86778,0
86779,0
86780,0
86781,1
86782,0
86783,0
86784,0
86785,0
86786,1
86787,0
86788,0
86789,0
86790,0
86791,0
86792,0
86793,0
86794,0
86795,0
86796,0
86797,0
86798,0
86799,0
86800,0
86801,1
86802,1
86803,0
86804,0
86805,4
86806,0
86807,0
86808,0
86809,3
86810,0
86811,0
86812,0
86813,0
86814,0
86815,0
86816,0
86817,0
86818,0
86819,0
86820,0
86821,0
86822,0
86823,0
86824,0
86825,0
86826,0
86827,0
86828,0
86829,0
86830,0
86831,2
86832,0
86833,1
86834,3
86835,1
86836,0
86837,0
86838,1
86839,0
86840,0
86841,0
86842,2
86843,0
86844,0
86845,0
86846,0
86847,3
86848,0
86849,1
86850,0
86851,0
86852,0
86853,0
86854,0
86855,1
86856,3
86857,0
86858,0
86859,0
86860,0
86861,0
86862,2
86863,2
86864,0
86865,0
86866,1
86867,0
86868,0
86869,0
86870,0
86871,0
86872,0
86873,1
86874,0
86875,0
86876,0
86877,1
86878,0
86879,1
86880,0
86881,0
86882,0
86883,2
86884,0
86885,0
86886,1
86887,0
86888,0
86889,0
86890,0
86891,0
86892,0
86893,0
86894,0
86895,0
86896,2
86897,1
86898,1
86899,0
86900,0
86901,0
86902,0
86903,0
86904,0
86905,1
86906,0
86907,1
86908,1
86909,1
86910,0
86911,0
86912,0
86913,0
86914,0
86915,1
86916,0
86917,0
86918,0
86919,0
86920,0
86921,0
86922,0
86923,0
86924,0
86925,0
86926,0
86927,1
86928,0
86929,1
86930,0
86931,0
86932,2
86933,0
86934,0
86935,1
86936,0
86937,0
86938,2
86939,1
86940,0
86941,3
86942,0
86943,0
86944,0
86945,0
86946,0
86947,0
86948,0
86949,0
86950,0
86951,0
86952,0
86953,0
86954,0
86955,0
86956,0
86957,0
86958,0
86959,0
86960,1
86961,3
86962,1
86963,0
86964,0
86965,2
86966,3
86967,0
86968,0
86969,0
86970,3
86971,3
86972,0
86973,0
86974,0
86975,0
86976,1
86977,0
86978,0
86979,0
86980,2
86981,0
86982,2
86983,1
86984,0
86985,2
86986,3
86987,0
86988,0
86989,0
86990,0
86991,0
86992,0
86993,0
86994,0
86995,1
86996,0
86997,0
86998,0
86999,0
87000,0
87001,0
87002,0
87003,0
87004,1
87005,2
87006,5
87007,1
87008,4
87009,0
87010,2
87011,3
87012,0
87013,1
87014,2
87015,1
87016,3
87017,0
87018,1
87019,0
87020,2
87021,5
87022,0
87023,0
87024,0
87025,0
87026,0
87027,0
87028,1
87029,1
87030,1
87031,0
87032,5
87033,2
87034,0
87035,0
87036,0
87037,2
87038,0
87039,0
87040,1
87041,2
87042,1
87043,2
87044,4
87045,0
87046,0
87047,1
87048,0
87049,1
87050,2
87051,2
87052,1
87053,0
87054,0
87055,0
87056,2
87057,0
87058,0
87059,0
87060,1
87061,2
87062,0
87063,0
87064,1
87065,2
87066,1
87067,1
87068,0
87069,0
87070,0
87071,1
87072,0
87073,0
87074,0
87075,0
87076,0
87077,0
87078,0
87079,0
87080,3
87081,1
87082,0
87083,0
87084,0
87085,0
87086,1
87087,0
87088,0
87089,0
87090,0
87091,0
87092,0
87093,0
87094,0
87095,1
87096,0
87097,0
87098,0
87099,0
87100,0
87101,0
87102,0
87103,0
87104,0
87105,3
87106,0
87107,0
87108,0
87109,0
87110,1
87111,3
87112,1
87113,1
87114,1
87115,3
87116,0
87117,3
87118,0
87119,4
87120,1
87121,0
87122,0
87123,0
87124,0
87125,0
87126,0
87127,0
87128,1
87129,0
87130,0
87131,0
87132,0
87133,0
87134,0
87135,0
87136,1
87137,1
87138,0
87139,0
87140,2
87141,0
87142,0
87143,0
87144,0
87145,1
87146,1
87147,3
87148,0
87149,0
87150,0
87151,0
87152,1
87153,1
87154,0
87155,0
87156,1
87157,0
87158,0
87159,3
87160,0
87161,0
87162,0
87163,0
87164,0
87165,1
87166,0
87167,0
87168,0
87169,0
87170,0
87171,0
87172,0
87173,1
87174,0
87175,0
87176,0
87177,0
87178,0
87179,0
87180,0
87181,0
87182,0
87183,0
87184,0
87185,0
87186,1
87187,1
87188,0
87189,0
87190,0
87191,0
87192,0
87193,0
87194,2
87195,0
87196,0
87197,0
87198,0
87199,1
87200,0
87201,0
87202,0
87203,0
87204,1
87205,0
87206,0
87207,0
87208,0
87209,0
87210,0
87211,2
87212,0
87213,0
87214,0
87215,0
87216,2
87217,0
87218,0
87219,3
87220,1
87221,0
87222,1
87223,1
87224,2
87225,0
87226,1
87227,1
87228,2
87229,1
87230,0
87231,1
87232,0
87233,1
87234,0
87235,2
87236,1
87237,1
87238,0
87239,2
87240,3
87241,6
87242,1
87243,0
87244,0
87245,0
87246,0
87247,0
87248,2
87249,0
87250,0
87251,0
87252,0
87253,0
87254,0
87255,0
87256,0
87257,1
87258,3
87259,5
87260,1
87261,0
87262,0
87263,0
87264,0
87265,0
87266,0
87267,0
87268,0
87269,1
87270,0
87271,0
87272,0
87273,1
87274,0
87275,0
87276,0
87277,0
87278,0
87279,0
87280,0
87281,0
87282,0
87283,0
